Fp2_F4,F4_C4,C4_P4,P4_O2,T4_T6
-2.09096459096459,-3.495115995116,11.462148962149,0.931013431013429,-11.1263736263736
-2.06043956043956,-3.37301587301587,11.3095238095238,0.96153846153846,-10.7905982905983
-1.9993894993895,-3.34249084249084,11.1874236874237,0.99206349206349,-10.6074481074481
-1.87728937728938,-3.34249084249084,11.0653235653236,0.99206349206349,-10.5769230769231
-1.72466422466423,-3.31196581196581,10.9126984126984,0.96153846153846,-10.515873015873
-1.63308913308913,-3.22039072039072,10.7295482295482,0.99206349206349,-10.3327228327228
-1.57203907203907,-3.12881562881563,10.5769230769231,1.02258852258852,-10.0274725274725
-1.51098901098901,-3.06776556776557,10.454822954823,1.05311355311355,-9.84432234432235
-1.41941391941392,-3.06776556776557,10.3327228327228,1.05311355311355,-9.78327228327228
-1.2973137973138,-3.03724053724054,10.1800976800977,1.02258852258852,-9.72222222222222
-1.20573870573871,-2.94566544566545,10.0274725274725,1.05311355311355,-9.53907203907204
-1.14468864468865,-2.88461538461539,9.87484737484737,1.05311355311355,-9.2948717948718
-1.08363858363859,-2.82356532356533,9.75274725274725,1.08363858363858,-9.08119658119658
-0.992063492063494,-2.79304029304029,9.63064713064713,1.08363858363858,-8.98962148962149
-0.869963369963372,-2.76251526251526,9.50854700854701,1.08363858363858,-8.92857142857143
-0.77838827838828,-2.7014652014652,9.35592185592185,1.08363858363858,-8.77594627594628
-0.717338217338219,-2.64041514041514,9.2032967032967,1.11416361416361,-8.56227106227106
-0.656288156288158,-2.57936507936508,9.08119658119658,1.14468864468864,-8.37912087912088
-0.564713064713066,-2.54884004884005,8.95909645909646,1.14468864468864,-8.25702075702076
-0.473137973137975,-2.51831501831502,8.83699633699633,1.14468864468864,-8.16544566544567
-0.381562881562883,-2.45726495726496,8.68437118437118,1.14468864468864,-8.04334554334554
-0.289987789987792,-2.3962148962149,8.53174603174603,1.14468864468864,-7.82967032967033
-0.228937728937731,-2.33516483516484,8.40964590964591,1.17521367521367,-7.67704517704518
-0.16788766788767,-2.30463980463981,8.28754578754578,1.17521367521367,-7.55494505494506
-0.0763125763125781,-2.27411477411478,8.16544566544566,1.17521367521367,-7.46336996336997
0.0152625152625134,-2.24358974358975,8.04334554334554,1.17521367521367,-7.34126984126984
0.045787545787544,-2.18253968253968,7.89072039072039,1.2057387057387,-7.15811965811966
0.106837606837605,-2.12148962148962,7.76862026862027,1.2057387057387,-6.97496947496948
0.167887667887666,-2.09096459096459,7.64652014652014,1.2057387057387,-6.85286935286935
0.259462759462758,-2.06043956043956,7.52442002442002,1.2057387057387,-6.76129426129426
0.351037851037849,-1.9993894993895,7.4023199023199,1.2057387057387,-6.63919413919414
0.41208791208791,-1.93833943833944,7.28021978021978,1.23626373626373,-6.48656898656899
0.473137973137971,-1.90781440781441,7.15811965811966,1.23626373626373,-6.33394383394384
0.534188034188032,-1.84676434676435,7.03601953601953,1.23626373626373,-6.21184371184371
1.2057387057387,-1.48046398046398,7.46336996336996,-0.0763125763125781,-3.43406593406594
2.94566544566544,-0.412087912087914,9.14224664224664,-4.1971916971917,0.96153846153846
5.14346764346764,1.02258852258852,11.4316239316239,-8.65384615384616,1.17521367521367
8.31807081807082,1.69413919413919,12.5,-11.1568986568987,-0.381562881562883
14.2704517704518,-0.106837606837609,11.3705738705739,-13.0189255189255,0.900488400488399
19.2155067155067,-2.82356532356533,9.38644688644689,-14.7588522588523,2.91514041514041
18.482905982906,-3.73931623931624,8.34859584859585,-15.3083028083028,1.44993894993895
17.1398046398046,-3.43406593406594,7.82967032967033,-15.5830280830281,-3.61721611721612
17.1398046398046,-2.94566544566545,7.43284493284493,-16.3766788766789,-8.16544566544567
14.545177045177,-2.09096459096459,7.89072039072039,-16.6208791208791,-7.82967032967033
13.4157509157509,-1.48046398046398,8.59279609279609,-16.0103785103785,0.473137973137971
16.468253968254,-2.33516483516484,8.13492063492063,-15.3388278388278,12.8052503052503
19.2460317460317,-3.98351648351649,7.43284493284493,-14.3009768009768,20.2533577533578
19.551282051282,-4.77716727716728,8.1043956043956,-12.3168498168498,18.2081807081807
18.3608058608059,-4.53296703296703,9.11172161172161,-11.2789987789988,7.43284493284493
18.9102564102564,-3.92246642246642,9.44749694749695,-11.6758241758242,-5.38766788766789
20.8943833943834,-2.3962148962149,9.56959706959707,-11.6147741147741,-12.530525030525
20.467032967033,-0.0763125763125781,9.02014652014652,-11.523199023199,-13.7820512820513
17.47557997558,1.93833943833944,7.64652014652014,-12.0115995115995,-11.0958485958486
14.9114774114774,2.97619047619047,6.60866910866911,-11.6452991452991,-3.37301587301587
14.3009768009768,2.57936507936508,6.27289377289377,-10.454822954823,4.74664224664224
13.7515262515262,0.778388278388277,6.21184371184371,-9.78327228327228,7.43284493284493
13.6904761904762,-1.35836385836386,6.27289377289377,-9.50854700854701,6.18131868131868
15.7051282051282,-3.00671550671551,6.33394383394383,-9.08119658119658,5.87606837606837
17.9029304029304,-4.16666666666667,6.3034188034188,-8.80647130647131,8.07387057387057
20.2228327228327,-4.5940170940171,5.9981684981685,-9.32539682539683,6.60866910866911
24.496336996337,-3.76984126984127,5.6013431013431,-9.75274725274725,2.15201465201465
26.5720390720391,-2.60989010989011,5.50976800976801,-9.66117216117216,-0.0457875457875476
21.2606837606838,-1.66361416361417,5.9065934065934,-9.81379731379731,-2.54884004884005
12.4389499389499,-0.137362637362639,6.88339438339438,-9.72222222222222,-1.9993894993895
9.35592185592185,0.931013431013429,7.49389499389499,-8.56227106227106,6.05921855921856
14.0262515262515,-0.0763125763125781,6.42551892551892,-6.15079365079365,16.0103785103785
17.1398046398046,-1.6941391941392,4.47191697191697,-4.74664224664225,18.3913308913309
12.8052503052503,-1.02258852258852,3.31196581196581,-5.9981684981685,10.1190476190476
5.93711843711843,1.35836385836386,3.37301587301587,-8.59279609279609,-2.7014652014652
1.69413919413919,3.37301587301587,3.95299145299145,-10.7600732600733,-13.2631257631258
1.05311355311355,4.25824175824176,4.65506715506715,-11.3400488400488,-17.3534798534799
5.54029304029304,4.13614163614163,5.14346764346764,-10.0579975579976,-13.5683760683761
14.4230769230769,2.88461538461538,5.14346764346764,-7.70757020757021,-4.01404151404152
20.9859584859585,1.51098901098901,5.17399267399267,-5.66239316239316,5.78449328449328
19.3986568986569,1.87728937728938,5.78449328449328,-4.80769230769231,11.0042735042735
12.1031746031746,3.49511599511599,6.66971916971917,-4.44139194139194,12.5610500610501
5.75396825396825,4.1056166056166,6.85286935286935,-4.10561660561661,10.3327228327228
4.38034188034188,3.15934065934066,6.12026862026862,-3.67826617826618,7.58547008547008
7.43284493284493,2.12148962148962,5.54029304029304,-2.51831501831502,10.5769230769231
14.0567765567766,1.2973137973138,5.14346764346764,-1.51098901098901,14.7893772893773
21.1996336996337,0.0763125763125745,3.70879120879121,-2.51831501831502,13.9957264957265
22.8785103785104,0.0152625152625134,1.9993894993895,-4.10561660561661,11.1874236874237
20.7112332112332,1.93833943833944,1.23626373626373,-4.5940170940171,10.8821733821734
18.5744810744811,4.13614163614163,1.05311355311355,-4.8992673992674,8.95909645909646
15.9798534798535,5.50976800976801,0.747863247863246,-5.6013431013431,1.26678876678876
12.9884004884005,6.24236874236874,0.41208791208791,-6.42551892551893,-6.05921855921856
9.2032967032967,6.60866910866911,-0.228937728937731,-7.7991452991453,-6.18131868131868
6.79181929181929,6.05921855921856,-1.66361416361417,-9.50854700854701,-2.54884004884005
8.74542124542124,3.70879120879121,-3.64774114774115,-10.2716727716728,-1.23626373626374
12.0421245421245,1.17521367521367,-4.71611721611722,-9.2948717948718,-2.48778998778999
13.5989010989011,1.05311355311355,-3.25091575091575,-6.08974358974359,-4.04456654456655
16.3156288156288,2.94566544566544,0.0763125763125745,-1.75518925518926,-1.20573870573871
18.7881562881563,4.74664224664224,2.73199023199023,0.808913308913307,7.24969474969475
17.7808302808303,5.41819291819292,3.46459096459096,0.595238095238093,17.2008547008547
16.8956043956044,4.59401709401709,2.06043956043956,-1.02258852258852,23.1227106227106
16.1324786324786,2.45726495726496,-0.381562881562883,-2.7014652014652,19.4291819291819
12.8357753357753,0.717338217338215,-1.6941391941392,-2.97619047619048,9.78327228327228
10.6684981684982,0.503663003663002,-1.51098901098901,-1.66361416361417,1.54151404151404
12.2863247863248,1.08363858363858,-1.20573870573871,-0.381562881562883,-4.34981684981685
14.2094017094017,1.14468864468864,-1.78571428571429,-0.0763125763125781,-8.74542124542125
15.8272283272283,-0.0763125763125781,-2.91514041514042,-0.1984126984127,-10.2106227106227
18.8492063492063,-2.24358974358975,-3.76984126984127,0.137362637362636,-7.06654456654457
19.1239316239316,-3.8003663003663,-4.53296703296703,0.686813186813185,-0.77838827838828
12.469474969475,-4.07509157509158,-5.26556776556777,0.778388278388277,3.18986568986569
1.69413919413919,-3.06776556776557,-5.32661782661783,0.442612942612941,1.02258852258852
-6.45604395604396,-1.2973137973138,-4.47191697191697,-0.137362637362639,-2.79304029304029
-6.79181929181929,-0.228937728937731,-3.70879120879121,-1.6025641025641,-1.72466422466423
-0.473137973137975,-0.289987789987792,-3.98351648351649,-4.07509157509158,4.62454212454212
7.0054945054945,-0.656288156288158,-5.08241758241758,-6.24236874236874,9.53907203907204
11.523199023199,-0.839438339438341,-6.54761904761905,-7.31074481074481,6.66971916971917
11.4010989010989,-0.961538461538463,-7.73809523809524,-7.06654456654457,0.778388278388277
7.86019536019536,-1.05311355311355,-7.67704517704518,-4.92979242979243,-3.61721611721612
3.76984126984127,-1.44993894993895,-6.42551892551893,-1.66361416361417,-8.59279609279609
3.67826617826618,-2.48778998778999,-5.96764346764347,-0.503663003663005,-11.8894993894994
7.09706959706959,-3.73931623931624,-6.85286935286935,-1.93833943833944,-10.5769230769231
8.65384615384615,-4.47191697191697,-8.10439560439561,-3.52564102564103,-4.83821733821734
8.56227106227106,-4.5940170940171,-9.56959706959707,-4.99084249084249,-0.412087912087914
9.05067155067155,-3.495115995116,-10.3021978021978,-6.18131868131868,-3.64774114774115
9.05067155067155,-0.839438339438341,-9.53907203907204,-6.21184371184371,-9.32539682539683
8.37912087912088,2.76251526251526,-7.52442002442003,-4.5940170940171,-10.2411477411477
7.89072039072039,6.51709401709402,-4.68559218559219,-1.35836385836386,-2.79304029304029
6.79181929181929,8.92857142857143,-2.82356532356533,1.63308913308913,11.2179487179487
5.63186813186813,8.86752136752137,-3.52564102564103,3.12881562881563,21.3217338217338
6.97496947496947,7.21916971916972,-5.05189255189255,4.16666666666666,19.6428571428571
13.1410256410256,5.14346764346764,-5.2960927960928,5.32661782661782,10.2716727716728
20.6196581196581,4.22771672771673,-4.5940170940171,5.66239316239316,3.25091575091575
23.9468864468864,5.11294261294261,-3.89194139194139,4.83821733821734,-0.808913308913311
22.4511599511599,6.39499389499389,-3.61721611721612,3.73931623931624,-5.11294261294261
16.2545787545788,7.24969474969475,-3.55616605616606,3.18986568986569,-4.74664224664225
8.74542124542124,7.86019536019536,-3.55616605616606,2.91514041514041,1.78571428571428
4.65506715506715,8.01282051282051,-4.01404151404152,2.45726495726496,5.9981684981685
5.81501831501831,6.76129426129426,-5.20451770451771,1.81623931623931,4.25824175824176
11.8589743589744,4.16666666666666,-6.3949938949939,1.72466422466422,4.65506715506715
16.7124542124542,2.91514041514041,-5.9981684981685,2.94566544566544,9.32539682539682
16.8040293040293,3.89194139194139,-4.71611721611722,4.1971916971917,10.7905982905983
14.3315018315018,5.14346764346764,-3.98351648351649,4.44139194139194,9.08119658119658
9.72222222222222,6.21184371184371,-3.34249084249084,4.38034188034188,10.2411477411477
4.96031746031746,6.97496947496947,-2.67094017094017,4.502442002442,15.8882783882784
2.21306471306471,7.03601953601953,-1.81623931623932,5.41819291819292,24.3437118437118
0.289987789987788,6.21184371184371,-0.961538461538463,6.85286935286935,26.2362637362637
0.778388278388277,4.53296703296703,-0.869963369963372,7.70757020757021,17.0177045177045
3.89194139194139,3.28144078144078,-1.35836385836386,7.52442002442002,6.24236874236874
5.9981684981685,3.49511599511599,-2.15201465201465,6.02869352869353,-3.73931623931624
7.70757020757021,3.92246642246642,-3.0982905982906,4.1056166056166,-10.515873015873
11.7063492063492,3.22039072039072,-4.01404151404152,3.52564102564102,-6.60866910866911
19.9175824175824,1.78571428571428,-4.99084249084249,4.13614163614163,3.46459096459096
30.2960927960928,-0.0152625152625171,-5.84554334554335,4.80769230769231,11.5842490842491
34.3559218559219,-1.26678876678877,-6.12026862026862,5.29609279609279,12.3168498168498
29.532967032967,-0.931013431013433,-5.81501831501832,5.35714285714285,6.21184371184371
20.8943833943834,-0.0763125763125781,-5.75396825396826,4.96031746031746,0.96153846153846
13.2936507936508,0.503663003663002,-6.08974358974359,4.96031746031746,1.17521367521367
7.49389499389499,1.2973137973138,-6.21184371184371,5.32661782661782,3.4035409035409
3.61721611721612,2.54884004884005,-6.15079365079365,5.66239316239316,5.38766788766789
5.26556776556776,3.37301587301587,-6.21184371184371,6.24236874236874,8.28754578754578
11.462148962149,3.15934065934066,-6.21184371184371,6.76129426129426,10.3021978021978
15.1556776556777,3.34249084249084,-5.32661782661783,7.34126984126984,11.6758241758242
13.537851037851,4.83821733821734,-3.86141636141636,7.7991452991453,12.5915750915751
10.0579975579976,6.39499389499389,-3.25091575091575,6.97496947496947,10.8821733821734
8.34859584859585,6.85286935286935,-3.92246642246642,4.77716727716728,8.68437118437118
9.17277167277167,6.12026862026862,-4.68559218559219,2.67094017094017,8.34859584859585
10.9737484737485,4.71611721611721,-5.11294261294261,1.96886446886447,7.15811965811966
12.7747252747253,3.03724053724054,-5.47924297924298,2.67094017094017,5.38766788766789
13.5989010989011,2.24358974358974,-4.96031746031746,4.502442002442,3.83089133089133
12.4389499389499,3.55616605616605,-2.82356532356533,6.85286935286935,2.02991452991453
14.1483516483516,5.75396825396825,-0.931013431013433,8.16544566544566,2.82356532356532
21.3217338217338,6.54761904761905,-1.48046398046398,6.82234432234432,4.62454212454212
23.6416361416361,6.45604395604395,-3.61721611721612,3.4035409035409,5.9065934065934
14.5757020757021,7.89072039072039,-4.99084249084249,0.137362637362636,5.84554334554334
2.18253968253968,10.8821733821734,-4.8992673992674,-1.17521367521368,2.3046398046398
-5.38766788766789,13.476800976801,-4.41086691086691,-0.808913308913311,1.23626373626373
-5.72344322344323,14.3009768009768,-4.28876678876679,0.228937728937727,6.05921855921856
-0.0763125763125781,12.9273504273504,-5.20451770451771,0.534188034188032,12.2557997557998
6.27289377289377,10.1800976800977,-7.12759462759463,-0.351037851037853,16.2240537240537
11.3095238095238,7.98229548229548,-8.71489621489622,-1.02258852258852,13.9652014652015
14.514652014652,7.95177045177045,-9.32539682539683,-1.41941391941392,7.49389499389499
13.2631257631258,10.2411477411477,-8.53174603174603,-1.51098901098901,5.32661782661782
8.95909645909646,13.2020757020757,-6.66971916971917,-0.16788766788767,8.22649572649572
7.34126984126984,13.9041514041514,-6.24236874236874,0.167887667887666,12.4389499389499
10.2411477411477,11.9200244200244,-7.89072039072039,-2.27411477411478,12.469474969475
13.2631257631258,10.6684981684982,-8.98962148962149,-4.71611721611722,6.45604395604395
12.1031746031746,11.492673992674,-8.77594627594628,-4.56349206349207,1.72466422466422
9.87484737484737,12.469474969475,-8.74542124542125,-2.18253968253968,2.39621489621489
14.3315018315018,12.469474969475,-9.11172161172161,0.503663003663002,6.48656898656898
21.2606837606838,11.8284493284493,-8.71489621489622,2.73199023199023,9.05067155067155
20.4059829059829,11.6758241758242,-7.7991452991453,3.8003663003663,10.4242979242979
12.1642246642247,12.2252747252747,-7.03601953601954,3.34249084249084,14.7893772893773
3.31196581196581,13.4157509157509,-5.66239316239316,2.42673992673992,18.3913308913309
-0.106837606837609,15.0641025641026,-3.73931623931624,1.9993894993895,17.5976800976801
1.14468864468864,15.6135531135531,-2.54884004884005,2.42673992673992,13.7515262515262
2.97619047619047,14.3009768009768,-2.12148962148962,3.92246642246642,11.3095238095238
4.47191697191697,12.2557997557998,-2.06043956043956,5.32661782661782,12.7442002442002
6.7002442002442,10.7600732600733,-2.79304029304029,4.99084249084249,13.0189255189255
8.47069597069597,10.2716727716728,-3.95299145299145,4.44139194139194,10.8516483516483
7.82967032967033,10.0885225885226,-4.5940170940171,5.26556776556776,11.2179487179487
7.12759462759463,9.41697191697192,-4.68559218559219,6.66971916971917,10.2716727716728
7.34126984126984,8.98962148962149,-4.31929181929182,7.70757020757021,5.50976800976801
7.67704517704517,9.6001221001221,-3.61721611721612,8.34859584859585,4.13614163614163
8.59279609279609,10.7905982905983,-2.36568986568987,8.65384615384615,8.65384615384615
2.02991452991453,2.02991452991453,3.46459096459096,8.86752136752137,29.1056166056166
9.56959706959707,9.56959706959707,6.36446886446886,5.17399267399267,22.8479853479853
16.8345543345543,16.8345543345543,10.6990231990232,1.38888888888889,14.9725274725275
23.8553113553114,23.8553113553114,15.0335775335775,-1.11416361416362,6.18131868131868
25.8394383394383,25.8394383394383,18.6660561660562,-2.54884004884005,-0.381562881562883
21.535409035409,21.535409035409,20.7722832722833,-3.31196581196581,-5.50976800976801
14.484126984127,14.484126984127,21.1080586080586,-3.55616605616606,-7.82967032967033
5.57081807081807,5.57081807081807,20.5586080586081,-3.34249084249084,-5.05189255189255
-1.87728937728938,-1.87728937728938,20.2533577533578,-2.73199023199023,-1.05311355311355
-3.52564102564103,-3.52564102564103,20.497557997558,-2.21306471306471,1.90781440781441
-1.32783882783883,-1.32783882783883,20.7722832722833,-1.90781440781441,3.31196581196581
1.69413919413919,1.69413919413919,19.7649572649573,-1.90781440781441,3.46459096459096
4.25824175824176,4.25824175824176,18.0250305250305,-2.48778998778999,3.03724053724054
4.92979242979243,4.92979242979243,16.7124542124542,-3.76984126984127,1.78571428571428
7.95177045177045,7.95177045177045,15.3388278388278,-5.6013431013431,-0.289987789987792
15.6135531135531,15.6135531135531,14.0262515262515,-7.06654456654457,-0.808913308913311
22.0848595848596,22.0848595848596,13.0494505494505,-6.79181929181929,0.99206349206349
22.8785103785104,22.8785103785104,13.0799755799756,-3.98351648351649,2.73199023199023
19.3070818070818,19.3070818070818,13.7210012210012,-0.961538461538463,5.02136752136752
15.7661782661783,15.7661782661783,13.1715506715507,-0.992063492063494,5.11294261294261
14.2094017094017,14.2094017094017,11.6147741147741,-2.24358974358975,-0.0457875457875476
13.2936507936508,13.2936507936508,10.5769230769231,-1.87728937728938,-6.7002442002442
13.5989010989011,13.5989010989011,9.44749694749695,-2.36568986568987,-12.3168498168498
16.0409035409035,16.0409035409035,7.28021978021978,-4.92979242979243,-13.9957264957265
14.8809523809524,14.8809523809524,5.66239316239316,-6.88339438339438,-10.3327228327228
9.84432234432234,9.84432234432234,5.54029304029304,-7.00549450549451,-8.68437118437119
8.56227106227106,8.56227106227106,6.15079365079365,-6.36446886446887,-12.4084249084249
11.0653235653236,11.0653235653236,6.18131868131868,-6.12026862026862,-14.1483516483516
14.6367521367521,14.6367521367521,5.50976800976801,-6.18131868131868,-9.38644688644689
18.2081807081807,18.2081807081807,5.17399267399267,-5.66239316239316,0.473137973137971
19.490231990232,19.490231990232,5.23504273504273,-4.56349206349207,8.98962148962149
18.7576312576313,18.7576312576313,5.87606837606837,-3.37301587301587,8.56227106227106
16.8650793650794,16.8650793650794,7.15811965811966,-1.9993894993895,2.54884004884005
13.537851037851,13.537851037851,8.47069597069597,0.259462759462758,-3.15934065934066
12.9578754578755,12.9578754578755,9.35592185592185,2.73199023199023,-8.86752136752137
17.0177045177045,17.0177045177045,9.53907203907204,3.46459096459096,-13.9041514041514
19.4291819291819,19.4291819291819,9.14224664224664,1.87728937728938,-15.2777777777778
18.6050061050061,18.6050061050061,8.1043956043956,-1.32783882783883,-12.8357753357753
17.9029304029304,17.9029304029304,6.76129426129426,-4.65506715506716,-11.7368742368742
16.0714285714286,16.0714285714286,6.02869352869353,-6.3949938949939,-12.3473748473748
13.8736263736264,13.8736263736264,5.54029304029304,-6.45604395604396,-10.0274725274725
16.468253968254,16.468253968254,4.8992673992674,-5.54029304029304,-6.45604395604396
20.4059829059829,20.4059829059829,5.14346764346764,-3.64774114774115,-0.77838827838828
18.7271062271062,18.7271062271062,6.02869352869353,-1.6025641025641,5.6013431013431
15.6746031746032,15.6746031746032,6.7002442002442,-0.503663003663005,8.25702075702075
17.0482295482295,17.0482295482295,7.49389499389499,-0.320512820512822,9.14224664224664
18.9407814407814,18.9407814407814,8.40964590964591,-1.14468864468865,6.54761904761905
16.8650793650794,16.8650793650794,9.02014652014652,-2.67094017094017,-1.02258852258852
13.2631257631258,13.2631257631258,8.95909645909646,-3.76984126984127,-9.35592185592186
11.4010989010989,11.4010989010989,7.86019536019536,-4.04456654456655,-14.3315018315018
11.0653235653236,11.0653235653236,6.3034188034188,-4.31929181929182,-15.7356532356532
14.1483516483516,14.1483516483516,4.80769230769231,-5.05189255189255,-13.1410256410256
19.2765567765568,19.2765567765568,3.70879120879121,-6.02869352869353,-7.37179487179487
20.0702075702076,20.0702075702076,3.70879120879121,-6.45604395604396,-3.89194139194139
17.6892551892552,17.6892551892552,4.41086691086691,-5.9981684981685,-1.11416361416362
15.9188034188034,15.9188034188034,4.80769230769231,-5.84554334554335,0.320512820512819
14.5757020757021,14.5757020757021,4.99084249084249,-6.02869352869353,-3.92246642246642
14.3315018315018,14.3315018315018,5.23504273504273,-5.05189255189255,-4.65506715506716
15.5525030525031,15.5525030525031,4.41086691086691,-3.37301587301587,2.42673992673992
17.3534798534799,17.3534798534799,3.06776556776557,-1.96886446886447,6.63919413919414
22.4206349206349,22.4206349206349,2.94566544566544,-0.717338217338219,4.62454212454212
29.4108669108669,29.4108669108669,3.86141636141636,-0.442612942612944,3.06776556776557
29.0445665445665,29.0445665445665,4.71611721611721,-1.44993894993895,0.564713064713063
20.467032967033,20.467032967033,4.99084249084249,-1.96886446886447,-6.54761904761905
10.7905982905983,10.7905982905983,4.68559218559218,-2.15201465201465,-13.8736263736264
3.22039072039072,3.22039072039072,2.91514041514041,-3.67826617826618,-18.2692307692308
-1.38888888888889,-1.38888888888889,-0.381562881562883,-5.78449328449329,-15.0030525030525
-0.656288156288158,-0.656288156288158,-3.76984126984127,-7.18864468864469,-6.57814407814408
5.47924297924298,5.47924297924298,-5.72344322344323,-7.21916971916972,-1.90781440781441
12.1031746031746,12.1031746031746,-5.20451770451771,-5.08241758241758,0.778388278388277
15.0030525030525,15.0030525030525,-3.55616605616606,-2.94566544566545,0.656288156288154
13.507326007326,13.507326007326,-2.76251526251526,-3.00671550671551,-3.61721611721612
9.08119658119658,9.08119658119658,-2.82356532356533,-3.95299145299145,-3.495115995116
5.66239316239316,5.66239316239316,-2.97619047619048,-4.96031746031746,1.69413919413919
6.18131868131868,6.18131868131868,-2.48778998778999,-5.90659340659341,4.56349206349206
